id	node1	label	node2	node2;kgtk:data_type	node2;kgtk:valid	node2;kgtk:list_len	node2;kgtk:number	node2;kgtk:low_tolerance	node2;kgtk:high_tolerance	node2;kgtk:si_units	node2;kgtk:units_node	node2;kgtk:text	node2;kgtk:language	node2;kgtk:language_suffix	node2;kgtk:latitude	node2;kgtk:longitude	node2;kgtk:date_and_time	node2;kgtk:precision	node2;kgtk:truth	node2;kgtk:symbol
awsd.csv;AD13-Pawsd-023-"Landmine "-0000	awsd.csv;AD13	Pawsd-023	"Landmine "	string	True	0						"Landmine "								
awsd.csv;AD13-Pawsd-024-"Ambush"-0000	awsd.csv;AD13	Pawsd-024	"Ambush"	string	True	0						"Ambush"								
awsd.csv;AD13-Pawsd-025-"Road"-0000	awsd.csv;AD13	Pawsd-025	"Road"	string	True	0						"Road"								
awsd.csv;AD13-Pawsd-026-"Unknown"-0000	awsd.csv;AD13	Pawsd-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD13-Pawsd-027-"Unknown"-0000	awsd.csv;AD13	Pawsd-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD13-Pawsd-028-"Three national staff of a local partner organization of an INGO were killed in a mine incident returning from an area they worked under a sub-grant."-0000	awsd.csv;AD13	Pawsd-028	"Three national staff of a local partner organization of an INGO were killed in a mine incident returning from an area they worked under a sub-grant."	string	True	0						"Three national staff of a local partner organization of an INGO were killed in a mine incident returning from an area they worked under a sub-grant."								
awsd.csv;AD13-Pawsd-029-"Yes"-0000	awsd.csv;AD13	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD13-Pawsd-030-"Focal Point"-0000	awsd.csv;AD13	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD14	awsd_Incident_ID_793	Pawsd-022	0	number	True	0	0													
awsd.csv;AD14-P585-^2008-07-01T00:00:00/10-0000	awsd.csv;AD14	P585	^2008-07-01T00:00:00/10	date_and_times	True	0											"2008-07-01T00:00:00"	10		
awsd.csv;AD14-P2006020004-Qawsd-0000	awsd.csv;AD14	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD14-P17-Q115-0000	awsd.csv;AD14	P17	Q115	symbol	True	0														Q115
awsd.csv;AD14-P276-"POINT( 38.74689 9.02497 )"-0000	awsd.csv;AD14	P276	"POINT( 38.74689 9.02497 )"	string	True	0						"POINT( 38.74689 9.02497 )"								
awsd.csv;AD14-Pawsd-023-"Shooting"-0000	awsd.csv;AD14	Pawsd-023	"Shooting"	string	True	0						"Shooting"								
awsd.csv;AD14-Pawsd-024-"Ambush"-0000	awsd.csv;AD14	Pawsd-024	"Ambush"	string	True	0						"Ambush"								
awsd.csv;AD14-Pawsd-025-"Road"-0000	awsd.csv;AD14	Pawsd-025	"Road"	string	True	0						"Road"								
awsd.csv;AD14-Pawsd-026-"Unknown"-0000	awsd.csv;AD14	Pawsd-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD14-Pawsd-027-"Unknown"-0000	awsd.csv;AD14	Pawsd-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD14-Pawsd-028-"1 UN national staff in Ethiopia was shot and injured by armed robbers on the road between Dire Dawa and Addis Ababa, while travelling on private business , 1 July 2008."-0000	awsd.csv;AD14	Pawsd-028	"1 UN national staff in Ethiopia was shot and injured by armed robbers on the road between Dire Dawa and Addis Ababa, while travelling on private business , 1 July 2008."	string	True	0						"1 UN national staff in Ethiopia was shot and injured by armed robbers on the road between Dire Dawa and Addis Ababa, while travelling on private business , 1 July 2008."								
awsd.csv;AD14-Pawsd-029-"Yes"-0000	awsd.csv;AD14	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD14-Pawsd-030-"Focal Point"-0000	awsd.csv;AD14	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD15	awsd_Incident_ID_942	Pawsd-022	0	number	True	0	0													
awsd.csv;AD15-P585-^2009-03-01T00:00:00/10-0000	awsd.csv;AD15	P585	^2009-03-01T00:00:00/10	date_and_times	True	0											"2009-03-01T00:00:00"	10		
awsd.csv;AD15-P2006020004-Qawsd-0000	awsd.csv;AD15	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD15-P17-Q115-0000	awsd.csv;AD15	P17	Q115	symbol	True	0														Q115
awsd.csv;AD15-P2006190001-Q1435849-0000	awsd.csv;AD15	P2006190001	Q1435849	symbol	True	0														Q1435849
awsd.csv;AD15-P276-"POINT( 43.5522312 5.9526975 )"-0000	awsd.csv;AD15	P276	"POINT( 43.5522312 5.9526975 )"	string	True	0						"POINT( 43.5522312 5.9526975 )"								
awsd.csv;AD15-Pawsd-023-"Bodily assault"-0000	awsd.csv;AD15	Pawsd-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;AD15-Pawsd-024-"Mob violence"-0000	awsd.csv;AD15	Pawsd-024	"Mob violence"	string	True	0						"Mob violence"								
awsd.csv;AD15-Pawsd-025-"Unknown"-0000	awsd.csv;AD15	Pawsd-025	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD15-Pawsd-026-"Unknown"-0000	awsd.csv;AD15	Pawsd-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD15-Pawsd-027-"Unknown"-0000	awsd.csv;AD15	Pawsd-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD15-Pawsd-028-"1 UN national staff injured when her vehicle was attacked by civilians thowing stones."-0000	awsd.csv;AD15	Pawsd-028	"1 UN national staff injured when her vehicle was attacked by civilians thowing stones."	string	True	0						"1 UN national staff injured when her vehicle was attacked by civilians thowing stones."								
awsd.csv;AD15-Pawsd-029-"Yes"-0000	awsd.csv;AD15	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD15-Pawsd-030-"Focal Point"-0000	awsd.csv;AD15	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD16	awsd_Incident_ID_964	Pawsd-022	0	number	True	0	0													
awsd.csv;AD16-P585-^2010-01-03T00:00:00/10-0000	awsd.csv;AD16	P585	^2010-01-03T00:00:00/10	date_and_times	True	0											"2010-01-03T00:00:00"	10		
awsd.csv;AD16-P2006020004-Qawsd-0000	awsd.csv;AD16	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD16-P17-Q115-0000	awsd.csv;AD16	P17	Q115	symbol	True	0														Q115
awsd.csv;AD16-P2006190001-Q1435849-0000	awsd.csv;AD16	P2006190001	Q1435849	symbol	True	0														Q1435849
awsd.csv;AD16-P276-"POINT( 43.5522312 5.9526975 )"-0000	awsd.csv;AD16	P276	"POINT( 43.5522312 5.9526975 )"	string	True	0						"POINT( 43.5522312 5.9526975 )"								
awsd.csv;AD16-Pawsd-023-"Bodily assault"-0000	awsd.csv;AD16	Pawsd-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;AD16-Pawsd-024-"Detention"-0000	awsd.csv;AD16	Pawsd-024	"Detention"	string	True	0						"Detention"								
awsd.csv;AD16-Pawsd-025-"Unknown"-0000	awsd.csv;AD16	Pawsd-025	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD16-Pawsd-026-"Host State"-0000	awsd.csv;AD16	Pawsd-026	"Host State"	string	True	0						"Host State"								
awsd.csv;AD16-Pawsd-027-"Ethiopian Defence Forces"-0000	awsd.csv;AD16	Pawsd-027	"Ethiopian Defence Forces"	string	True	0						"Ethiopian Defence Forces"								
awsd.csv;AD16-Pawsd-028-"1 UN national staff injured when physically assaulted by EDF military forces for carrying a VHF radio."-0000	awsd.csv;AD16	Pawsd-028	"1 UN national staff injured when physically assaulted by EDF military forces for carrying a VHF radio."	string	True	0						"1 UN national staff injured when physically assaulted by EDF military forces for carrying a VHF radio."								
awsd.csv;AD16-Pawsd-029-"Yes"-0000	awsd.csv;AD16	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD16-Pawsd-030-"Focal Point"-0000	awsd.csv;AD16	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD17	awsd_Incident_ID_1069	Pawsd-022	0	number	True	0	0													
awsd.csv;AD17-P585-^2010-03-23T00:00:00/10-0000	awsd.csv;AD17	P585	^2010-03-23T00:00:00/10	date_and_times	True	0											"2010-03-23T00:00:00"	10		
awsd.csv;AD17-P2006020004-Qawsd-0000	awsd.csv;AD17	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD17-P17-Q115-0000	awsd.csv;AD17	P17	Q115	symbol	True	0														Q115
awsd.csv;AD17-P2006190001-Q202107-0000	awsd.csv;AD17	P2006190001	Q202107	symbol	True	0														Q202107
awsd.csv;AD17-P276-"POINT( 39 8 )"-0000	awsd.csv;AD17	P276	"POINT( 39 8 )"	string	True	0						"POINT( 39 8 )"								
awsd.csv;AD17-Pawsd-023-"Unknown"-0000	awsd.csv;AD17	Pawsd-023	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD17-Pawsd-024-"Mob violence"-0000	awsd.csv;AD17	Pawsd-024	"Mob violence"	string	True	0						"Mob violence"								
awsd.csv;AD17-Pawsd-025-"Road"-0000	awsd.csv;AD17	Pawsd-025	"Road"	string	True	0						"Road"								
awsd.csv;AD17-Pawsd-026-"Unaffiliated"-0000	awsd.csv;AD17	Pawsd-026	"Unaffiliated"	string	True	0						"Unaffiliated"								
awsd.csv;AD17-Pawsd-027-"Oromo clan "-0000	awsd.csv;AD17	Pawsd-027	"Oromo clan "	string	True	0						"Oromo clan "								
awsd.csv;AD17-Pawsd-028-"A convoy of contracted trucks was attacked with rudimentary weapons by the Oromo clan and food looted while on the road through Oromo territory; two drivers were slightly injured."-0000	awsd.csv;AD17	Pawsd-028	"A convoy of contracted trucks was attacked with rudimentary weapons by the Oromo clan and food looted while on the road through Oromo territory; two drivers were slightly injured."	string	True	0						"A convoy of contracted trucks was attacked with rudimentary weapons by the Oromo clan and food looted while on the road through Oromo territory; two drivers were slightly injured."								
awsd.csv;AD17-Pawsd-029-"Yes"-0000	awsd.csv;AD17	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD17-Pawsd-030-"Focal Point"-0000	awsd.csv;AD17	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD18	awsd_Incident_ID_1060	Pawsd-022	0	number	True	0	0													
awsd.csv;AD18-P585-^2010-06-18T00:00:00/10-0000	awsd.csv;AD18	P585	^2010-06-18T00:00:00/10	date_and_times	True	0											"2010-06-18T00:00:00"	10		
awsd.csv;AD18-P2006020004-Qawsd-0000	awsd.csv;AD18	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD18-P17-Q115-0000	awsd.csv;AD18	P17	Q115	symbol	True	0														Q115
awsd.csv;AD18-P2006190001-Q202800-0000	awsd.csv;AD18	P2006190001	Q202800	symbol	True	0														Q202800
awsd.csv;AD18-P276-"POINT( 44 7 )"-0000	awsd.csv;AD18	P276	"POINT( 44 7 )"	string	True	0						"POINT( 44 7 )"								
awsd.csv;AD18-Pawsd-023-"Shooting"-0000	awsd.csv;AD18	Pawsd-023	"Shooting"	string	True	0						"Shooting"								
awsd.csv;AD18-Pawsd-024-"Combat/Crossfire"-0000	awsd.csv;AD18	Pawsd-024	"Combat/Crossfire"	string	True	0						"Combat/Crossfire"								
awsd.csv;AD18-Pawsd-025-"Unknown"-0000	awsd.csv;AD18	Pawsd-025	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD18-Pawsd-026-"Non-state armed group: National"-0000	awsd.csv;AD18	Pawsd-026	"Non-state armed group: National"	string	True	0						"Non-state armed group: National"								
awsd.csv;AD18-Pawsd-027-"Ogaden National Liberation Front (ONLF)"-0000	awsd.csv;AD18	Pawsd-027	"Ogaden National Liberation Front (ONLF)"	string	True	0						"Ogaden National Liberation Front (ONLF)"								
awsd.csv;AD18-Pawsd-028-"Staff member (driver) was shot and injured in a cross fire between rebel Ogaden National Liberation Front (ONLF) fighters and Ethiopian Defence Forces (EDF)."-0000	awsd.csv;AD18	Pawsd-028	"Staff member (driver) was shot and injured in a cross fire between rebel Ogaden National Liberation Front (ONLF) fighters and Ethiopian Defence Forces (EDF)."	string	True	0						"Staff member (driver) was shot and injured in a cross fire between rebel Ogaden National Liberation Front (ONLF) fighters and Ethiopian Defence Forces (EDF)."								
awsd.csv;AD18-Pawsd-029-"Yes"-0000	awsd.csv;AD18	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD18-Pawsd-030-"Focal Point"-0000	awsd.csv;AD18	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD19	awsd_Incident_ID_1102	Pawsd-022	3	number	True	0	3													
awsd.csv;AD19-P585-^2011-05-13T00:00:00/10-0000	awsd.csv;AD19	P585	^2011-05-13T00:00:00/10	date_and_times	True	0											"2011-05-13T00:00:00"	10		
awsd.csv;AD19-P2006020004-Qawsd-0000	awsd.csv;AD19	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD19-P17-Q115-0000	awsd.csv;AD19	P17	Q115	symbol	True	0														Q115
awsd.csv;AD19-P2006190001-Q55606809-0000	awsd.csv;AD19	P2006190001	Q55606809	symbol	True	0														Q55606809
awsd.csv;AD19-P276-"POINT( 44.795 8.53056 )"-0000	awsd.csv;AD19	P276	"POINT( 44.795 8.53056 )"	string	True	0						"POINT( 44.795 8.53056 )"								
awsd.csv;AD19-Pawsd-023-"Kidnapping"-0000	awsd.csv;AD19	Pawsd-023	"Kidnapping"	string	True	0						"Kidnapping"								
awsd.csv;AD19-Pawsd-024-"Ambush"-0000	awsd.csv;AD19	Pawsd-024	"Ambush"	string	True	0						"Ambush"								
awsd.csv;AD19-Pawsd-025-"Unknown"-0000	awsd.csv;AD19	Pawsd-025	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD19-Pawsd-026-"Unknown"-0000	awsd.csv;AD19	Pawsd-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD19-Pawsd-027-"Unknown"-0000	awsd.csv;AD19	Pawsd-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD19-Pawsd-028-"One UN driver was killed, another staff wounded, and two staff captured when their UN agency vehicle was attacked by gunmen, in an area where pro-government forces are engaged in counter-insurgency operations against the ONLF. Each side blamed the other for the attack. UPDATE: the 2 kidnapped individuals were released on 30 June."-0000	awsd.csv;AD19	Pawsd-028	"One UN driver was killed, another staff wounded, and two staff captured when their UN agency vehicle was attacked by gunmen, in an area where pro-government forces are engaged in counter-insurgency operations against the ONLF. Each side blamed the other for the attack. UPDATE: the 2 kidnapped individuals were released on 30 June."	string	True	0						"One UN driver was killed, another staff wounded, and two staff captured when their UN agency vehicle was attacked by gunmen, in an area where pro-government forces are engaged in counter-insurgency operations against the ONLF. Each side blamed the other for the attack. UPDATE: the 2 kidnapped individuals were released on 30 June."								
awsd.csv;AD19-Pawsd-029-"Pending"-0000	awsd.csv;AD19	Pawsd-029	"Pending"	string	True	0						"Pending"								
awsd.csv;AD19-Pawsd-030-"Media"-0000	awsd.csv;AD19	Pawsd-030	"Media"	string	True	0						"Media"								
awsd.csv;AD20	awsd_Incident_ID_1281	Pawsd-022	1	number	True	0	1													
awsd.csv;AD20-P585-^2011-08-05T00:00:00/10-0000	awsd.csv;AD20	P585	^2011-08-05T00:00:00/10	date_and_times	True	0											"2011-08-05T00:00:00"	10		
awsd.csv;AD20-P2006020004-Qawsd-0000	awsd.csv;AD20	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD20-P17-Q115-0000	awsd.csv;AD20	P17	Q115	symbol	True	0														Q115
awsd.csv;AD20-P2006190001-Q202800-0000	awsd.csv;AD20	P2006190001	Q202800	symbol	True	0														Q202800
awsd.csv;AD20-P2006190003-Q5274247-0000	awsd.csv;AD20	P2006190003	Q5274247	symbol	True	0														Q5274247
awsd.csv;AD20-P276-"POINT( 44.27806 6.74 )"-0000	awsd.csv;AD20	P276	"POINT( 44.27806 6.74 )"	string	True	0						"POINT( 44.27806 6.74 )"								
awsd.csv;AD20-Pawsd-023-"Other Explosives"-0000	awsd.csv;AD20	Pawsd-023	"Other Explosives"	string	True	0						"Other Explosives"								
awsd.csv;AD20-Pawsd-024-"Raid"-0000	awsd.csv;AD20	Pawsd-024	"Raid"	string	True	0						"Raid"								
awsd.csv;AD20-Pawsd-025-"Public location"-0000	awsd.csv;AD20	Pawsd-025	"Public location"	string	True	0						"Public location"								
awsd.csv;AD20-Pawsd-026-"Unknown"-0000	awsd.csv;AD20	Pawsd-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD20-Pawsd-027-"Unknown"-0000	awsd.csv;AD20	Pawsd-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD20-Pawsd-028-"A UN national staff member was injured in a grenade attack in a restaurant in Kebridehar."-0000	awsd.csv;AD20	Pawsd-028	"A UN national staff member was injured in a grenade attack in a restaurant in Kebridehar."	string	True	0						"A UN national staff member was injured in a grenade attack in a restaurant in Kebridehar."								
awsd.csv;AD20-Pawsd-029-"Pending"-0000	awsd.csv;AD20	Pawsd-029	"Pending"	string	True	0						"Pending"								
awsd.csv;AD20-Pawsd-030-"Archived"-0000	awsd.csv;AD20	Pawsd-030	"Archived"	string	True	0						"Archived"								
awsd.csv;AD21	awsd_Incident_ID_1479	Pawsd-022	1	number	True	0	1													
awsd.csv;AD21-P585-^2012-10-28T00:00:00/10-0000	awsd.csv;AD21	P585	^2012-10-28T00:00:00/10	date_and_times	True	0											"2012-10-28T00:00:00"	10		
awsd.csv;AD21-P2006020004-Qawsd-0000	awsd.csv;AD21	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD21-P17-Q115-0000	awsd.csv;AD21	P17	Q115	symbol	True	0														Q115
awsd.csv;AD21-P276-"POINT( 40.489673 9.145 )"-0000	awsd.csv;AD21	P276	"POINT( 40.489673 9.145 )"	string	True	0						"POINT( 40.489673 9.145 )"								
awsd.csv;AD21-Pawsd-023-"Bodily assault"-0000	awsd.csv;AD21	Pawsd-023	"Bodily assault"	string	True	0						"Bodily assault"								
awsd.csv;AD21-Pawsd-024-"Individual attack"-0000	awsd.csv;AD21	Pawsd-024	"Individual attack"	string	True	0						"Individual attack"								
awsd.csv;AD21-Pawsd-025-"Unknown"-0000	awsd.csv;AD21	Pawsd-025	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD21-Pawsd-026-"Unknown"-0000	awsd.csv;AD21	Pawsd-026	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD21-Pawsd-027-"Unknown"-0000	awsd.csv;AD21	Pawsd-027	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD21-Pawsd-028-"One national INGO staff member was assaulted by a gang armed with crude weapons."-0000	awsd.csv;AD21	Pawsd-028	"One national INGO staff member was assaulted by a gang armed with crude weapons."	string	True	0						"One national INGO staff member was assaulted by a gang armed with crude weapons."								
awsd.csv;AD21-Pawsd-029-"Yes"-0000	awsd.csv;AD21	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD21-Pawsd-030-"Focal Point"-0000	awsd.csv;AD21	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD22	awsd_Incident_ID_1713	Pawsd-022	0	number	True	0	0													
awsd.csv;AD22-P585-^2013-07-22T00:00:00/10-0000	awsd.csv;AD22	P585	^2013-07-22T00:00:00/10	date_and_times	True	0											"2013-07-22T00:00:00"	10		
awsd.csv;AD22-P2006020004-Qawsd-0000	awsd.csv;AD22	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD22-P17-Q115-0000	awsd.csv;AD22	P17	Q115	symbol	True	0														Q115
awsd.csv;AD22-P2006190001-Q202800-0000	awsd.csv;AD22	P2006190001	Q202800	symbol	True	0														Q202800
awsd.csv;AD22-P276-"POINT( 43.557972 8.218894 )"-0000	awsd.csv;AD22	P276	"POINT( 43.557972 8.218894 )"	string	True	0						"POINT( 43.557972 8.218894 )"								
awsd.csv;AD22-Pawsd-023-"Shooting"-0000	awsd.csv;AD22	Pawsd-023	"Shooting"	string	True	0						"Shooting"								
awsd.csv;AD22-Pawsd-024-"Unknown"-0000	awsd.csv;AD22	Pawsd-024	"Unknown"	string	True	0						"Unknown"								
awsd.csv;AD22-Pawsd-025-"Public location"-0000	awsd.csv;AD22	Pawsd-025	"Public location"	string	True	0						"Public location"								
awsd.csv;AD22-Pawsd-026-"Non-state armed group: Unknown"-0000	awsd.csv;AD22	Pawsd-026	"Non-state armed group: Unknown"	string	True	0						"Non-state armed group: Unknown"								
awsd.csv;AD22-Pawsd-027-"Not applicable"-0000	awsd.csv;AD22	Pawsd-027	"Not applicable"	string	True	0						"Not applicable"								
awsd.csv;AD22-Pawsd-028-"One UN-contracted warehouse worker was shot and killed by armed men suspected to be part of an insurgent group."-0000	awsd.csv;AD22	Pawsd-028	"One UN-contracted warehouse worker was shot and killed by armed men suspected to be part of an insurgent group."	string	True	0						"One UN-contracted warehouse worker was shot and killed by armed men suspected to be part of an insurgent group."								
awsd.csv;AD22-Pawsd-029-"Yes"-0000	awsd.csv;AD22	Pawsd-029	"Yes"	string	True	0						"Yes"								
awsd.csv;AD22-Pawsd-030-"Focal Point"-0000	awsd.csv;AD22	Pawsd-030	"Focal Point"	string	True	0						"Focal Point"								
awsd.csv;AD23	awsd_Incident_ID_1689	Pawsd-022	0	number	True	0	0													
awsd.csv;AD23-P585-^2013-10-29T00:00:00/10-0000	awsd.csv;AD23	P585	^2013-10-29T00:00:00/10	date_and_times	True	0											"2013-10-29T00:00:00"	10		
awsd.csv;AD23-P2006020004-Qawsd-0000	awsd.csv;AD23	P2006020004	Qawsd	symbol	True	0														Qawsd
awsd.csv;AD23-P17-Q115-0000	awsd.csv;AD23	P17	Q115	symbol	True	0														Q115
awsd.csv;AD23-P2006190001-Q202800-0000	awsd.csv;AD23	P2006190001	Q202800	symbol	True	0														Q202800
